part,id_modulo,analito,envio_str,envio,item_ensaio,sistema,valor
13203,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
7492,58,Glicose,Out/2023,2023-10-01,BQ01,1,146.0
13259,58,Glicose,Jul/2024,2024-07-01,BQ03,1,76.0
13260,58,Glicose,Jul/2024,2024-07-01,BQ01,1,281.0
13274,58,Glicose,Jul/2024,2024-07-01,BQ01,1,297.0
13274,58,Glicose,Jul/2024,2024-07-01,BQ03,1,100.0
13978,58,Glicose,Abr/2024,2024-04-01,BQ03,1,224.0
13286,58,Glicose,Jul/2024,2024-07-01,BQ03,1,102.0
13286,58,Glicose,Jul/2024,2024-07-01,BQ03,2,121.0
7494,58,Glicose,Out/2023,2023-10-01,BQ03,3,183.0
13293,58,Glicose,Jul/2024,2024-07-01,BQ03,1,91.0
13310,58,Glicose,Jul/2024,2024-07-01,BQ01,1,277.0
13310,58,Glicose,Jul/2024,2024-07-01,BQ03,1,94.0
7510,58,Glicose,Out/2023,2023-10-01,BQ01,1,146.0
7511,58,Glicose,Out/2023,2023-10-01,BQ02,1,73.0
7511,58,Glicose,Out/2023,2023-10-01,BQ03,1,122.0
13210,58,Glicose,Jan/2024,2024-01-01,BQ01,1,359.0
13210,58,Glicose,Jan/2024,2024-01-01,BQ02,1,417.0
13784,58,Glicose,Jul/2024,2024-07-01,BQ01,1,300.0
9207,58,Glicose,Out/2023,2023-10-01,BQ01,1,124.0
14689,58,Glicose,Abr/2024,2024-04-01,BQ02,1,318.0
14695,58,Glicose,Abr/2024,2024-04-01,BQ01,1,88.0
13787,58,Glicose,Jul/2024,2024-07-01,BQ02,1,90.0
13791,58,Glicose,Jul/2024,2024-07-01,BQ01,1,261.0
13716,58,Glicose,Jan/2024,2024-01-01,BQ02,1,287.0
9210,58,Glicose,Out/2023,2023-10-01,BQ02,1,90.0
9221,58,Glicose,Out/2023,2023-10-01,BQ03,1,189.0
13797,58,Glicose,Jul/2024,2024-07-01,BQ01,2,291.0
13797,58,Glicose,Jul/2024,2024-07-01,BQ03,1,96.0
13798,58,Glicose,Jul/2024,2024-07-01,BQ01,1,282.0
9224,58,Glicose,Out/2023,2023-10-01,BQ02,2,99.0
9224,58,Glicose,Out/2023,2023-10-01,BQ03,1,206.0
14710,58,Glicose,Abr/2024,2024-04-01,BQ01,1,95.0
14710,58,Glicose,Abr/2024,2024-04-01,BQ03,2,194.0
13720,58,Glicose,Jan/2024,2024-01-01,BQ01,1,292.0
13720,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
13733,58,Glicose,Jan/2024,2024-01-01,BQ03,1,87.0
13799,58,Glicose,Jul/2024,2024-07-01,BQ01,1,294.0
13799,58,Glicose,Jul/2024,2024-07-01,BQ02,2,96.0
13800,58,Glicose,Jul/2024,2024-07-01,BQ02,2,93.0
13800,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
13734,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
14711,58,Glicose,Abr/2024,2024-04-01,BQ03,1,197.0
13800,58,Glicose,Jul/2024,2024-07-01,BQ03,3,93.0
14713,58,Glicose,Abr/2024,2024-04-01,BQ02,2,280.0
13737,58,Glicose,Jan/2024,2024-01-01,BQ02,1,259.0
13742,58,Glicose,Jan/2024,2024-01-01,BQ03,1,87.0
13746,58,Glicose,Jan/2024,2024-01-01,BQ03,1,79.0
13747,58,Glicose,Jan/2024,2024-01-01,BQ02,1,262.0
9225,58,Glicose,Out/2023,2023-10-01,BQ01,1,142.0
9229,58,Glicose,Out/2023,2023-10-01,BQ01,1,149.0
9231,58,Glicose,Out/2023,2023-10-01,BQ03,1,200.0
13750,58,Glicose,Jan/2024,2024-01-01,BQ01,2,275.0
13753,58,Glicose,Jan/2024,2024-01-01,BQ02,1,267.0
13804,58,Glicose,Jul/2024,2024-07-01,BQ01,2,287.0
13804,58,Glicose,Jul/2024,2024-07-01,BQ02,1,97.0
13806,58,Glicose,Jul/2024,2024-07-01,BQ02,1,93.0
13808,58,Glicose,Jul/2024,2024-07-01,BQ02,1,94.0
13757,58,Glicose,Jan/2024,2024-01-01,BQ01,1,266.0
13820,58,Glicose,Jul/2024,2024-07-01,BQ01,1,308.0
14719,58,Glicose,Abr/2024,2024-04-01,BQ02,1,227.0
13757,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
13757,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
13758,58,Glicose,Jan/2024,2024-01-01,BQ01,2,270.0
13758,58,Glicose,Jan/2024,2024-01-01,BQ03,1,91.0
13768,58,Glicose,Jan/2024,2024-01-01,BQ02,1,272.0
13824,58,Glicose,Jul/2024,2024-07-01,BQ01,1,282.0
13824,58,Glicose,Jul/2024,2024-07-01,BQ03,1,105.0
13827,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
14721,58,Glicose,Abr/2024,2024-04-01,BQ02,4,298.0
14722,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
14723,58,Glicose,Abr/2024,2024-04-01,BQ02,1,309.0
14723,58,Glicose,Abr/2024,2024-04-01,BQ03,1,205.0
13773,58,Glicose,Jan/2024,2024-01-01,BQ01,1,279.0
13774,58,Glicose,Jan/2024,2024-01-01,BQ01,1,288.0
13774,58,Glicose,Jan/2024,2024-01-01,BQ02,2,298.0
13774,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
13775,58,Glicose,Jan/2024,2024-01-01,BQ01,1,286.0
13775,58,Glicose,Jan/2024,2024-01-01,BQ02,1,265.0
13776,58,Glicose,Jan/2024,2024-01-01,BQ01,1,290.0
13776,58,Glicose,Jan/2024,2024-01-01,BQ02,1,284.0
13776,58,Glicose,Jan/2024,2024-01-01,BQ03,1,89.0
13828,58,Glicose,Jul/2024,2024-07-01,BQ01,1,288.0
13828,58,Glicose,Jul/2024,2024-07-01,BQ02,1,90.0
14726,58,Glicose,Abr/2024,2024-04-01,BQ02,1,178.0
13778,58,Glicose,Jan/2024,2024-01-01,BQ01,1,248.0
13778,58,Glicose,Jan/2024,2024-01-01,BQ02,1,267.0
13779,58,Glicose,Jan/2024,2024-01-01,BQ02,1,281.0
13781,58,Glicose,Jan/2024,2024-01-01,BQ02,1,292.0
13781,58,Glicose,Jan/2024,2024-01-01,BQ03,1,96.0
13782,58,Glicose,Jan/2024,2024-01-01,BQ02,1,300.0
13830,58,Glicose,Jul/2024,2024-07-01,BQ02,1,85.0
13833,58,Glicose,Jul/2024,2024-07-01,BQ02,1,96.0
13784,58,Glicose,Jan/2024,2024-01-01,BQ01,1,320.0
13834,58,Glicose,Jul/2024,2024-07-01,BQ03,1,98.0
13835,58,Glicose,Jul/2024,2024-07-01,BQ03,1,100.0
14731,58,Glicose,Abr/2024,2024-04-01,BQ01,1,96.0
13797,58,Glicose,Jan/2024,2024-01-01,BQ02,2,296.0
13798,58,Glicose,Jan/2024,2024-01-01,BQ01,1,268.0
13798,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
13798,58,Glicose,Jan/2024,2024-01-01,BQ02,2,275.0
13836,58,Glicose,Jul/2024,2024-07-01,BQ02,1,79.0
14733,58,Glicose,Abr/2024,2024-04-01,BQ02,1,271.0
14733,58,Glicose,Abr/2024,2024-04-01,BQ03,1,171.0
14736,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
15323,58,Glicose,Abr/2024,2024-04-01,BQ01,1,105.0
15325,58,Glicose,Abr/2024,2024-04-01,BQ03,1,200.0
9998,58,Glicose,Out/2023,2023-10-01,BQ03,1,178.0
15326,58,Glicose,Abr/2024,2024-04-01,BQ02,1,298.0
15327,58,Glicose,Abr/2024,2024-04-01,BQ03,1,198.0
15327,58,Glicose,Abr/2024,2024-04-01,BQ03,2,184.0
14370,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
14235,58,Glicose,Jan/2024,2024-01-01,BQ02,1,302.0
10025,58,Glicose,Out/2023,2023-10-01,BQ03,1,192.0
14372,58,Glicose,Jul/2024,2024-07-01,BQ01,1,294.0
14376,58,Glicose,Jul/2024,2024-07-01,BQ01,1,312.0
14376,58,Glicose,Jul/2024,2024-07-01,BQ03,1,86.0
14382,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
14421,58,Glicose,Jul/2024,2024-07-01,BQ01,1,288.0
14424,58,Glicose,Jul/2024,2024-07-01,BQ01,1,275.0
14424,58,Glicose,Jul/2024,2024-07-01,BQ03,2,86.0
14430,58,Glicose,Jul/2024,2024-07-01,BQ02,1,101.0
15380,58,Glicose,Abr/2024,2024-04-01,BQ01,1,95.0
10035,58,Glicose,Out/2023,2023-10-01,BQ02,1,93.0
10036,58,Glicose,Out/2023,2023-10-01,BQ03,1,188.0
14442,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
10037,58,Glicose,Out/2023,2023-10-01,BQ03,1,192.0
10038,58,Glicose,Out/2023,2023-10-01,BQ02,1,95.0
14472,58,Glicose,Jul/2024,2024-07-01,BQ02,1,95.0
14241,58,Glicose,Jan/2024,2024-01-01,BQ01,1,262.0
14241,58,Glicose,Jan/2024,2024-01-01,BQ02,1,289.0
14250,58,Glicose,Jan/2024,2024-01-01,BQ01,1,271.0
15425,58,Glicose,Abr/2024,2024-04-01,BQ03,1,191.0
15434,58,Glicose,Abr/2024,2024-04-01,BQ03,1,203.0
15440,58,Glicose,Abr/2024,2024-04-01,BQ03,1,212.0
14490,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
14490,58,Glicose,Jul/2024,2024-07-01,BQ03,1,100.0
14251,58,Glicose,Jan/2024,2024-01-01,BQ02,1,277.0
15453,58,Glicose,Abr/2024,2024-04-01,BQ02,1,189.0
15453,58,Glicose,Abr/2024,2024-04-01,BQ03,1,168.0
15527,58,Glicose,Abr/2024,2024-04-01,BQ02,1,290.0
14267,58,Glicose,Jan/2024,2024-01-01,BQ02,2,279.0
10039,58,Glicose,Out/2023,2023-10-01,BQ01,1,140.0
14439,58,Glicose,Jan/2024,2024-01-01,BQ01,2,291.0
7249,58,Glicose,Out/2023,2023-10-01,BQ03,1,208.0
13849,58,Glicose,Abr/2024,2024-04-01,BQ01,1,99.0
12501,58,Glicose,Jul/2024,2024-07-01,BQ03,1,96.0
12537,58,Glicose,Jul/2024,2024-07-01,BQ03,1,81.0
12543,58,Glicose,Jul/2024,2024-07-01,BQ03,1,84.0
13850,58,Glicose,Abr/2024,2024-04-01,BQ02,1,265.0
12616,58,Glicose,Jan/2024,2024-01-01,BQ02,1,260.0
12616,58,Glicose,Jan/2024,2024-01-01,BQ03,1,85.0
12619,58,Glicose,Jan/2024,2024-01-01,BQ01,1,285.0
12619,58,Glicose,Jan/2024,2024-01-01,BQ02,1,292.0
12592,58,Glicose,Jul/2024,2024-07-01,BQ01,1,283.0
13851,58,Glicose,Abr/2024,2024-04-01,BQ02,1,283.0
13852,58,Glicose,Abr/2024,2024-04-01,BQ03,2,205.0
7254,58,Glicose,Out/2023,2023-10-01,BQ01,1,138.0
12626,58,Glicose,Jan/2024,2024-01-01,BQ02,1,290.0
12603,58,Glicose,Jul/2024,2024-07-01,BQ02,1,87.0
12604,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
13856,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
13856,58,Glicose,Abr/2024,2024-04-01,BQ01,2,100.0
12609,58,Glicose,Jul/2024,2024-07-01,BQ02,1,81.0
12652,58,Glicose,Jan/2024,2024-01-01,BQ01,1,301.0
12652,58,Glicose,Jan/2024,2024-01-01,BQ03,1,101.0
13856,58,Glicose,Abr/2024,2024-04-01,BQ01,3,101.0
13856,58,Glicose,Abr/2024,2024-04-01,BQ02,3,301.0
13856,58,Glicose,Abr/2024,2024-04-01,BQ03,1,197.0
12671,58,Glicose,Jan/2024,2024-01-01,BQ01,1,64.0
12672,58,Glicose,Jan/2024,2024-01-01,BQ01,1,257.0
13859,58,Glicose,Abr/2024,2024-04-01,BQ02,2,277.0
13859,58,Glicose,Abr/2024,2024-04-01,BQ03,2,186.0
12619,58,Glicose,Jul/2024,2024-07-01,BQ01,1,282.0
13861,58,Glicose,Abr/2024,2024-04-01,BQ03,1,195.0
12626,58,Glicose,Jul/2024,2024-07-01,BQ02,2,95.0
12652,58,Glicose,Jul/2024,2024-07-01,BQ01,1,293.0
12652,58,Glicose,Jul/2024,2024-07-01,BQ02,1,101.0
12677,58,Glicose,Jan/2024,2024-01-01,BQ02,1,264.0
12671,58,Glicose,Jul/2024,2024-07-01,BQ01,1,286.0
12671,58,Glicose,Jul/2024,2024-07-01,BQ03,1,93.0
12674,58,Glicose,Jul/2024,2024-07-01,BQ02,1,86.0
13862,58,Glicose,Abr/2024,2024-04-01,BQ01,1,104.0
12675,58,Glicose,Jul/2024,2024-07-01,BQ03,1,91.0
12676,58,Glicose,Jul/2024,2024-07-01,BQ01,1,275.0
12676,58,Glicose,Jul/2024,2024-07-01,BQ02,1,91.0
12676,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
12678,58,Glicose,Jul/2024,2024-07-01,BQ03,1,90.0
12680,58,Glicose,Jul/2024,2024-07-01,BQ03,1,93.0
12680,58,Glicose,Jan/2024,2024-01-01,BQ01,1,263.0
12680,58,Glicose,Jan/2024,2024-01-01,BQ01,2,267.0
12681,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
13866,58,Glicose,Abr/2024,2024-04-01,BQ02,1,280.0
7265,58,Glicose,Out/2023,2023-10-01,BQ02,1,115.0
12682,58,Glicose,Jan/2024,2024-01-01,BQ01,1,269.0
12683,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
12683,58,Glicose,Jul/2024,2024-07-01,BQ03,1,95.0
13868,58,Glicose,Abr/2024,2024-04-01,BQ02,1,319.0
13868,58,Glicose,Abr/2024,2024-04-01,BQ03,1,188.0
7269,58,Glicose,Out/2023,2023-10-01,BQ02,1,100.0
7269,58,Glicose,Out/2023,2023-10-01,BQ03,1,190.0
12684,58,Glicose,Jan/2024,2024-01-01,BQ01,1,272.0
12684,58,Glicose,Jan/2024,2024-01-01,BQ02,1,282.0
13872,58,Glicose,Abr/2024,2024-04-01,BQ01,1,94.0
13655,58,Glicose,Jul/2024,2024-07-01,BQ03,1,98.0
13656,58,Glicose,Jul/2024,2024-07-01,BQ02,1,94.0
14331,58,Glicose,Abr/2024,2024-04-01,BQ01,1,105.0
14331,58,Glicose,Abr/2024,2024-04-01,BQ03,1,197.0
14332,58,Glicose,Abr/2024,2024-04-01,BQ03,1,233.0
13499,58,Glicose,Jan/2024,2024-01-01,BQ02,1,252.0
13516,58,Glicose,Jan/2024,2024-01-01,BQ02,1,286.0
14333,58,Glicose,Abr/2024,2024-04-01,BQ03,1,198.0
13533,58,Glicose,Jan/2024,2024-01-01,BQ01,1,282.0
13533,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
13687,58,Glicose,Jul/2024,2024-07-01,BQ01,1,318.0
13706,58,Glicose,Jul/2024,2024-07-01,BQ01,1,244.0
14334,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
7884,58,Glicose,Out/2023,2023-10-01,BQ03,1,212.0
14335,58,Glicose,Abr/2024,2024-04-01,BQ03,1,312.0
14355,58,Glicose,Abr/2024,2024-04-01,BQ03,1,216.0
13545,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
14367,58,Glicose,Abr/2024,2024-04-01,BQ03,1,199.0
14373,58,Glicose,Abr/2024,2024-04-01,BQ01,1,89.0
14373,58,Glicose,Abr/2024,2024-04-01,BQ02,1,270.0
14382,58,Glicose,Abr/2024,2024-04-01,BQ03,1,198.0
13736,58,Glicose,Jul/2024,2024-07-01,BQ01,1,261.0
7895,58,Glicose,Out/2023,2023-10-01,BQ02,1,106.0
14421,58,Glicose,Abr/2024,2024-04-01,BQ01,1,102.0
14421,58,Glicose,Abr/2024,2024-04-01,BQ03,1,189.0
14424,58,Glicose,Abr/2024,2024-04-01,BQ01,2,89.0
14424,58,Glicose,Abr/2024,2024-04-01,BQ01,3,92.0
14424,58,Glicose,Abr/2024,2024-04-01,BQ03,2,180.0
13737,58,Glicose,Jul/2024,2024-07-01,BQ02,1,86.0
7907,58,Glicose,Out/2023,2023-10-01,BQ02,1,101.0
7907,58,Glicose,Out/2023,2023-10-01,BQ03,1,192.0
7925,58,Glicose,Out/2023,2023-10-01,BQ02,1,105.0
14439,58,Glicose,Abr/2024,2024-04-01,BQ01,1,104.0
7933,58,Glicose,Out/2023,2023-10-01,BQ01,2,140.0
7933,58,Glicose,Out/2023,2023-10-01,BQ02,1,100.0
13745,58,Glicose,Jul/2024,2024-07-01,BQ02,1,75.0
14442,58,Glicose,Abr/2024,2024-04-01,BQ02,1,285.0
14471,58,Glicose,Abr/2024,2024-04-01,BQ01,1,99.0
14471,58,Glicose,Abr/2024,2024-04-01,BQ02,1,295.0
14471,58,Glicose,Abr/2024,2024-04-01,BQ03,1,202.0
7947,58,Glicose,Out/2023,2023-10-01,BQ02,1,97.0
13747,58,Glicose,Jul/2024,2024-07-01,BQ02,1,88.0
7949,58,Glicose,Out/2023,2023-10-01,BQ01,1,134.0
13750,58,Glicose,Jul/2024,2024-07-01,BQ02,2,85.0
13753,58,Glicose,Jul/2024,2024-07-01,BQ02,1,95.0
9009,58,Glicose,Out/2023,2023-10-01,BQ01,1,133.0
13755,58,Glicose,Jul/2024,2024-07-01,BQ01,1,288.0
13755,58,Glicose,Jul/2024,2024-07-01,BQ02,1,89.0
9018,58,Glicose,Out/2023,2023-10-01,BQ02,2,99.0
9031,58,Glicose,Out/2023,2023-10-01,BQ01,1,148.0
9031,58,Glicose,Out/2023,2023-10-01,BQ02,1,107.0
9033,58,Glicose,Out/2023,2023-10-01,BQ01,1,134.0
13757,58,Glicose,Jul/2024,2024-07-01,BQ01,1,285.0
13758,58,Glicose,Jul/2024,2024-07-01,BQ01,1,270.0
14472,58,Glicose,Abr/2024,2024-04-01,BQ01,1,108.0
14474,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
14474,58,Glicose,Abr/2024,2024-04-01,BQ03,1,200.0
14478,58,Glicose,Abr/2024,2024-04-01,BQ02,1,308.0
14490,58,Glicose,Abr/2024,2024-04-01,BQ03,1,208.0
13758,58,Glicose,Jul/2024,2024-07-01,BQ03,1,88.0
13759,58,Glicose,Jul/2024,2024-07-01,BQ01,1,269.0
13759,58,Glicose,Jul/2024,2024-07-01,BQ03,1,91.0
13977,58,Glicose,Jul/2024,2024-07-01,BQ02,1,99.0
9517,58,Glicose,Out/2023,2023-10-01,BQ01,1,139.0
14915,58,Glicose,Abr/2024,2024-04-01,BQ01,1,97.0
13978,58,Glicose,Jul/2024,2024-07-01,BQ01,1,301.0
13915,58,Glicose,Jan/2024,2024-01-01,BQ01,1,262.0
13915,58,Glicose,Jan/2024,2024-01-01,BQ02,1,277.0
9524,58,Glicose,Out/2023,2023-10-01,BQ03,1,199.0
14916,58,Glicose,Abr/2024,2024-04-01,BQ02,1,283.0
14917,58,Glicose,Abr/2024,2024-04-01,BQ01,1,105.0
13981,58,Glicose,Jul/2024,2024-07-01,BQ03,1,97.0
13985,58,Glicose,Jul/2024,2024-07-01,BQ03,1,98.0
9526,58,Glicose,Out/2023,2023-10-01,BQ02,1,110.0
9526,58,Glicose,Out/2023,2023-10-01,BQ03,1,192.0
9529,58,Glicose,Out/2023,2023-10-01,BQ03,1,189.0
13992,58,Glicose,Jul/2024,2024-07-01,BQ01,1,252.0
13943,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
13943,58,Glicose,Jan/2024,2024-01-01,BQ03,2,91.0
13949,58,Glicose,Jan/2024,2024-01-01,BQ01,1,229.0
14978,58,Glicose,Abr/2024,2024-04-01,BQ02,1,279.0
9654,58,Glicose,Out/2023,2023-10-01,BQ01,1,134.0
14022,58,Glicose,Jul/2024,2024-07-01,BQ02,1,86.0
13950,58,Glicose,Jan/2024,2024-01-01,BQ02,1,280.0
13952,58,Glicose,Jan/2024,2024-01-01,BQ01,1,234.0
14979,58,Glicose,Abr/2024,2024-04-01,BQ02,1,286.0
14023,58,Glicose,Jul/2024,2024-07-01,BQ01,1,315.0
14023,58,Glicose,Jul/2024,2024-07-01,BQ03,1,106.0
13953,58,Glicose,Jan/2024,2024-01-01,BQ03,1,88.0
9710,58,Glicose,Out/2023,2023-10-01,BQ01,1,143.0
9710,58,Glicose,Out/2023,2023-10-01,BQ02,1,102.0
9744,58,Glicose,Out/2023,2023-10-01,BQ02,1,88.0
9744,58,Glicose,Out/2023,2023-10-01,BQ03,1,191.0
13962,58,Glicose,Jan/2024,2024-01-01,BQ01,1,275.0
13962,58,Glicose,Jan/2024,2024-01-01,BQ03,1,95.0
14037,58,Glicose,Jul/2024,2024-07-01,BQ01,1,284.0
14038,58,Glicose,Jul/2024,2024-07-01,BQ02,1,77.0
14989,58,Glicose,Abr/2024,2024-04-01,BQ02,1,500.0
15004,58,Glicose,Abr/2024,2024-04-01,BQ01,1,98.0
15004,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
13974,58,Glicose,Jan/2024,2024-01-01,BQ03,1,87.0
13976,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
15007,58,Glicose,Abr/2024,2024-04-01,BQ02,1,292.0
15007,58,Glicose,Abr/2024,2024-04-01,BQ03,1,188.0
14058,58,Glicose,Jul/2024,2024-07-01,BQ01,1,264.0
14058,58,Glicose,Jul/2024,2024-07-01,BQ02,1,92.0
14071,58,Glicose,Jul/2024,2024-07-01,BQ02,1,93.0
14071,58,Glicose,Jul/2024,2024-07-01,BQ03,1,90.0
15022,58,Glicose,Abr/2024,2024-04-01,BQ01,1,83.0
9762,58,Glicose,Out/2023,2023-10-01,BQ03,1,195.0
13983,58,Glicose,Jan/2024,2024-01-01,BQ03,1,130.0
9793,58,Glicose,Out/2023,2023-10-01,BQ02,1,99.0
14075,58,Glicose,Jul/2024,2024-07-01,BQ02,1,56.0
15035,58,Glicose,Abr/2024,2024-04-01,BQ03,1,107.0
13985,58,Glicose,Jan/2024,2024-01-01,BQ01,1,247.0
13992,58,Glicose,Jan/2024,2024-01-01,BQ03,1,128.0
9837,58,Glicose,Out/2023,2023-10-01,BQ02,1,111.0
15043,58,Glicose,Abr/2024,2024-04-01,BQ02,1,290.0
15043,58,Glicose,Abr/2024,2024-04-01,BQ03,1,201.0
15044,58,Glicose,Abr/2024,2024-04-01,BQ03,1,202.0
9850,58,Glicose,Out/2023,2023-10-01,BQ02,1,96.0
14079,58,Glicose,Jul/2024,2024-07-01,BQ03,1,95.0
14092,58,Glicose,Jul/2024,2024-07-01,BQ01,1,279.0
14093,58,Glicose,Jul/2024,2024-07-01,BQ01,1,277.0
13995,58,Glicose,Jan/2024,2024-01-01,BQ03,1,90.0
9851,58,Glicose,Out/2023,2023-10-01,BQ03,1,194.0
15077,58,Glicose,Abr/2024,2024-04-01,BQ02,1,299.0
15079,58,Glicose,Abr/2024,2024-04-01,BQ03,1,196.0
15080,58,Glicose,Abr/2024,2024-04-01,BQ01,1,96.0
15080,58,Glicose,Abr/2024,2024-04-01,BQ02,1,280.0
14094,58,Glicose,Jul/2024,2024-07-01,BQ01,1,270.0
14095,58,Glicose,Jul/2024,2024-07-01,BQ01,2,281.0
14095,58,Glicose,Jul/2024,2024-07-01,BQ03,2,96.0
14122,58,Glicose,Jul/2024,2024-07-01,BQ01,1,277.0
14124,58,Glicose,Jul/2024,2024-07-01,BQ02,1,103.0
14132,58,Glicose,Jul/2024,2024-07-01,BQ02,1,96.0
15087,58,Glicose,Abr/2024,2024-04-01,BQ03,1,190.0
14135,58,Glicose,Jul/2024,2024-07-01,BQ01,1,292.0
14023,58,Glicose,Jan/2024,2024-01-01,BQ01,1,286.0
14139,58,Glicose,Jul/2024,2024-07-01,BQ02,1,90.0
12603,58,Glicose,Abr/2024,2024-04-01,BQ01,1,
14025,58,Glicose,Jan/2024,2024-01-01,BQ01,1,265.0
14025,58,Glicose,Jan/2024,2024-01-01,BQ02,1,285.0
14150,58,Glicose,Jul/2024,2024-07-01,BQ03,1,108.0
14151,58,Glicose,Jul/2024,2024-07-01,BQ01,1,351.0
15097,58,Glicose,Abr/2024,2024-04-01,BQ01,1,99.0
15097,58,Glicose,Abr/2024,2024-04-01,BQ03,1,201.0
15108,58,Glicose,Abr/2024,2024-04-01,BQ01,1,92.0
15108,58,Glicose,Abr/2024,2024-04-01,BQ03,1,182.0
15659,58,Glicose,Abr/2024,2024-04-01,BQ01,2,97.0
15659,58,Glicose,Abr/2024,2024-04-01,BQ02,1,285.0
15659,58,Glicose,Abr/2024,2024-04-01,BQ03,1,190.0
15661,58,Glicose,Abr/2024,2024-04-01,BQ03,1,181.0
14723,58,Glicose,Jan/2024,2024-01-01,BQ01,1,248.0
14777,58,Glicose,Jul/2024,2024-07-01,BQ01,1,284.0
14777,58,Glicose,Jul/2024,2024-07-01,BQ02,1,94.0
15666,58,Glicose,Abr/2024,2024-04-01,BQ01,1,99.0
15667,58,Glicose,Abr/2024,2024-04-01,BQ03,1,169.0
14726,58,Glicose,Jan/2024,2024-01-01,BQ02,1,187.0
14726,58,Glicose,Jan/2024,2024-01-01,BQ03,1,50.0
14727,58,Glicose,Jan/2024,2024-01-01,BQ02,1,277.0
14727,58,Glicose,Jan/2024,2024-01-01,BQ03,1,87.0
14728,58,Glicose,Jan/2024,2024-01-01,BQ03,1,66.0
14730,58,Glicose,Jan/2024,2024-01-01,BQ03,2,90.0
10527,58,Glicose,Out/2023,2023-10-01,BQ01,1,164.0
10533,58,Glicose,Out/2023,2023-10-01,BQ02,1,104.0
10533,58,Glicose,Out/2023,2023-10-01,BQ03,1,199.0
10547,58,Glicose,Out/2023,2023-10-01,BQ02,1,95.0
14439,58,Glicose,Jan/2024,2024-01-01,BQ03,1,98.0
15595,58,Glicose,Abr/2024,2024-04-01,BQ02,1,272.0
15595,58,Glicose,Abr/2024,2024-04-01,BQ03,1,185.0
14547,58,Glicose,Jul/2024,2024-07-01,BQ02,1,111.0
14547,58,Glicose,Jul/2024,2024-07-01,BQ03,1,110.0
14611,58,Glicose,Jul/2024,2024-07-01,BQ03,1,96.0
15597,58,Glicose,Abr/2024,2024-04-01,BQ03,1,177.0
10199,58,Glicose,Out/2023,2023-10-01,BQ03,1,191.0
10216,58,Glicose,Out/2023,2023-10-01,BQ02,1,75.0
10216,58,Glicose,Out/2023,2023-10-01,BQ03,1,199.0
15600,58,Glicose,Abr/2024,2024-04-01,BQ03,1,200.0
14625,58,Glicose,Jul/2024,2024-07-01,BQ02,1,98.0
10290,58,Glicose,Out/2023,2023-10-01,BQ01,1,155.0
10290,58,Glicose,Out/2023,2023-10-01,BQ03,1,215.0
14628,58,Glicose,Jul/2024,2024-07-01,BQ01,1,273.0
14472,58,Glicose,Jan/2024,2024-01-01,BQ01,1,284.0
14472,58,Glicose,Jan/2024,2024-01-01,BQ03,1,102.0
14474,58,Glicose,Jan/2024,2024-01-01,BQ02,1,306.0
10316,58,Glicose,Out/2023,2023-10-01,BQ01,1,147.0
14478,58,Glicose,Jan/2024,2024-01-01,BQ03,1,100.0
15606,58,Glicose,Abr/2024,2024-04-01,BQ01,1,95.0
15607,58,Glicose,Abr/2024,2024-04-01,BQ03,1,192.0
14648,58,Glicose,Jul/2024,2024-07-01,BQ02,1,92.0
14649,58,Glicose,Jul/2024,2024-07-01,BQ01,1,313.0
14490,58,Glicose,Jan/2024,2024-01-01,BQ03,1,91.0
14494,58,Glicose,Jan/2024,2024-01-01,BQ03,1,94.0
15608,58,Glicose,Abr/2024,2024-04-01,BQ02,1,254.0
15608,58,Glicose,Abr/2024,2024-04-01,BQ02,2,294.0
